"Group_Name","GroupID","Month_Num","Month","Members","PERC_TOTAL_MEM","PERC_TOTAL_PSR_PHONE","PERC_TOTAL_PCG_NEWALERT","PERC_TOTAL_PCG_PAC","PERC_TOTAL_PCG_PDC","PERC_TOTAL_PCG_REF","PERC_TOTAL_PCG_FLLOWUP","PERC_TOTAL_PCG_TERM","PERC_TOTAL_PCG_EMPGRP","PSR_PHONE_ACTS_LIKE_MEM","PCG_FOLLOWUP_ACTS_LIKE","PCG_NEWALERT_ACTS_LIKE","PCG_PAC_ACTS_LIKE","PCG_PDC_ACTS_LIKE","PCG_REF_ACTS_LIKE","PCG_TERM_ACTS_LIKE","PCG_EMPGRP_ACTS_LIKE","PRED_PHONE_VOLUME","PRED_PCGNEWALERT","PRED_PCGFOLLOWUP","PRED_PCGPAC","PRED_PCGPDC","PRED_PCGREF","PRED_PCGTERM","PRED_PCGEMPGRP","SUCC_TIME_PCGNEWALERT","SUCC_TIME_PCGFOLLOWUP","SUCC_TIME_PCGEMPGRP","SUCC_TIME_PCGPAC","SUCC_TIME_PCGPDC","SUCC_TIME_PCGREF","SUCC_TIME_PCGTERM","UNSUCC_TIME_PCGNEWALERT","UNSUCC_TIME_PCGFOLLOWUP","UNSUCC_TIME_PCGEMPGRP","UNSUCC_TIME_PCGPAC","UNSUCC_TIME_PCGPDC","UNSUCC_TIME_PCGREF","UNSUCC_TIME_PCGTERM","PERC_SUCCESSFUL_PCGNEWALERT","PERC_SUCCESSFUL_PCGFOLLOWUP","PERC_SUCCESSFUL_PCGEMPGRP","PERC_SUCCESSFUL_PCGPAC","PERC_SUCCESSFUL_PCGPDC","PERC_SUCCESSFUL_PCGREF","PERC_SUCCESSFUL_PCGTERM","PCGPDC_TIME_HOURS_SUCC","PCGPDC_TIME_HOURS_UNSUCC","PCGPAC_TIME_HOURS_SUCC","PCGPAC_TIME_HOURS_UNSUCC","PCGFLLUP_TIME_HOURS_SUCC","PCGFLLUP_TIME_HOURS_UNSUCC","PCGNEWALERT_TIME_HOURS_SUCC","PCGNEWALERT_TIME_HOURS_UNSUCC","PCGREF_TIME_HOURS_SUCC","PCGREF_TIME_HOURS_UNSUCC","PCGTERM_TIME_HOURS_SUCC","PCGTERM_TIME_HOURS_UNSUCC","PCGEMPGRP_TIME_HOURS_SUCC","PCGEMPGRP_TIME_HOURS_UNSUCC","PCG_ALL_TIME_HOURS","PCG_SUCC_TIME_HOURS","PCG_UNSUCC_TIME_HOURS","PCGPDC_TIME_HOURS","PCGPAC_TIME_HOURS","PCGFLLUP_TIME_HOURS","PCGNEWALERT_TIME_HOURS","PCGREF_TIME_HOURS","PCGTERM_TIME_HOURS","PCGEMPGRP_TIME_HOURS","SUCC_TIME_PSR_PHONE"
"ACME COMPANY -1034",1034,10,"October",7000,0.004533,0.012906,0.004933,0.005287,0.00605,0.005719,0.002717,0.000315,0.00169,19929.8,15800.6,7617.7,8164.4,9342.6,8831.5,6966,6876.5,2922.8,137.4,73,15.2,118.7,153.7,8.5,45.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,4.420074,6.360595,2.901383,0.283751,8.816565,8.173831,17.23362,12.198305,27.666957,11.876332,0.281818,0,0.809917,0,101.023148,62.130334,38.892814,10.780669,3.185134,16.990396,29.431925,39.543289,0.281818,0.809917,7.68
"ACME COMPANY -1034",1034,11,"November",7000,0.004533,0.00747,0.002237,0.00373,0.005005,0.005263,0.002671,0.001641,0.001117,11535.4,13811.6,3454.4,5760,7728.9,8127.3,5815.6,5917.5,1064.9,28.6,68.6,15.8,80.2,135.1,42.1,28.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.986689,4.297919,3.020494,0.2954,8.276744,7.673363,3.588644,2.540115,24.319736,10.439503,1.40399,0,0.511486,0,69.354083,44.107783,25.2463,7.284608,3.315894,15.950107,6.128759,34.759239,1.40399,0.511486,7.68
"ACME COMPANY -1034",1034,12,"December",7000,0.004533,0.011909,0.002674,0.005696,0.005753,0.005294,0.004391,0.000264,0.001565,18390.2,13473.4,4129.3,8795.9,8884,8175.2,7006.2,5077.4,1640.9,28.6,59.8,18.6,94.7,72.1,3.6,21.3,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,3.52567,5.073525,3.55559,0.347732,7.223053,6.696487,3.582318,2.535637,12.984366,5.573676,0.11977,0,0.380145,0,51.597969,31.370912,20.227057,8.599195,3.903322,13.91954,6.117955,18.558042,0.11977,0.380145,7.68
"ACME COMPANY -1035",1035,1,"January",36000,0.023314,0.023225,0.009965,0.012553,0.029976,0.021308,0.003957,0.064276,0.010732,35862.6,5897.1,15387.3,19383.5,46287,32902.5,31994.5,32250.8,7131.6,223.7,85.7,27.5,386.2,461.5,1392.1,232.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,14.380989,20.694594,5.266818,0.515088,10.347932,9.59356,28.062122,19.862937,83.074627,35.660658,46.403051,0,4.145257,0,278.007633,191.680796,86.326837,35.075583,5.781906,19.941492,47.925059,118.735285,46.403051,4.145257,7.68
"ACME COMPANY -1035",1035,2,"February",36000,0.023314,0.029678,0.009558,0.012976,0.031609,0.027638,0.003398,0.000168,0.008996,45826.9,13861.7,14758.9,20036.7,48808.6,42676.8,8559.1,31745.9,7075.5,170,89.8,37.6,440.7,730.7,4.4,237.8,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,16.411931,23.617169,7.188167,0.702994,10.846771,10.056034,21.331154,15.098623,131.533834,56.462282,0.147811,0,4.241539,0,297.638309,191.701207,105.937102,40.0291,7.891161,20.902805,36.429777,187.996116,0.147811,4.241539,7.68
"ACME COMPANY -1035",1035,3,"March",36000,0.023314,0.020049,0.00819,0.030096,0.031685,0.027571,0.002703,0.050169,0.009415,30958.4,14005.3,12646.5,46472.3,48926,42573.4,33705.4,26339.9,4761.1,95.1,81.8,69.3,505.8,834.1,1517.7,284.8,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,18.837344,27.107398,13.266865,1.297483,9.873416,9.153637,11.928751,8.443412,150.146397,64.451921,50.590531,0,5.07935,0,370.176505,259.722654,110.453851,45.944742,14.564348,19.027053,20.372163,214.598318,50.590531,5.07935,7.68
"ACME COMPANY -1035",1035,4,"April",36000,0.023314,0.025804,0.010669,0.027762,0.043597,0.027026,0.012277,0.047969,0.006172,39844.9,39710.6,16474.4,42868.3,67319.7,41731.8,34678.2,27528.9,5628.6,148.1,411.9,65.6,623,906.8,1609.5,207.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,23.203369,33.390214,12.556835,1.228043,49.735654,46.10989,18.58276,13.153254,163.235329,70.070483,53.649709,0,3.69318,0,488.60872,324.656836,163.951884,56.593583,13.784878,95.845544,31.736014,233.305812,53.649709,3.69318,7.68
"ACME COMPANY -1035",1035,5,"May",36000,0.023314,0.02334,0.035283,0.024085,0.03558,0.03046,0.00314,0.000214,0.013107,36040.1,15262.2,54481.8,37190.5,54940.4,47034.4,8360,43688.3,4519.8,858.7,80.3,70,555.3,779.1,5.5,335.2,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,20.681244,29.760815,13.406615,1.311151,9.695799,8.988969,107.7353,76.257226,140.244484,60.201421,0.182265,0,5.978425,0,474.443714,297.924132,176.519582,50.442059,14.717766,18.684768,183.992526,200.445905,0.182265,5.978425,7.68
"ACME COMPANY -1035",1035,6,"June",36000,0.023314,0.025805,0.029438,0.015643,0.03498,0.028089,0.014538,0.000185,0.00967,39846.4,39610.2,45456.3,24154.9,54013.9,43373.3,10047.7,31906.5,5396.7,914.4,357.3,52.4,564.9,690.2,4.6,237.6,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,21.036387,30.271874,10.030681,0.980988,43.133081,39.988649,114.727655,81.206556,124.249911,53.335582,0.151831,0,4.237582,0,523.350777,317.567128,205.783649,51.308261,11.011669,83.12173,195.934211,177.585493,0.151831,4.237582,7.68
"ACME COMPANY -1035",1035,7,"July",36000,0.023314,0.035145,0.02962,0.028559,0.035253,0.029174,0.003685,0.000155,0.00813,54268.7,16355.5,45737.3,44099,54435.4,45048.6,8099,34661.2,6668,858.8,89.6,65.8,549.7,709.5,3.8,197.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,20.470211,29.457134,12.594997,1.231776,10.821723,10.032812,107.750477,76.267968,127.728637,54.828862,0.12554,0,3.526283,0,454.83642,283.017868,171.818552,49.927345,13.826773,20.854535,184.018445,182.557499,0.12554,3.526283,7.68
"ACME COMPANY -1035",1035,8,"August",36000,0.023314,0.019848,0.029344,0.014353,0.036339,0.028743,0.002848,0.032055,0.012006,30648,15696.1,45311.1,22163,56112.4,44383.1,37239.9,37297.1,4323.4,960.3,73,51,641.5,736.8,821.7,307.8,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,23.88994,34.378206,9.76696,0.955197,8.81452,8.171935,120.480435,85.27849,132.627667,56.931822,27.389262,0,5.488218,0,514.172652,328.457002,185.71565,58.268146,10.722157,16.986455,205.758925,189.559489,27.389262,5.488218,7.68
"ACME COMPANY -1035",1035,9,"September",36000,0.023314,0.019427,0.022772,0.029415,0.034123,0.026569,0.005568,0.018055,0.008716,29997.9,24117.9,35163.1,45420.8,52690.6,41026.2,32172.1,34741.5,3664.3,1108.1,150,90.5,636.3,715.9,486.5,234.9,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,23.697781,34.101684,17.324646,1.69433,18.112379,16.791974,139.030839,98.408842,128.872149,55.319726,16.216124,0,4.188439,0,553.758913,347.442357,206.316556,57.799465,19.018976,34.904353,237.439681,184.191875,16.216124,4.188439,7.68
"ACME COMPANY -1035",1035,10,"October",36000,0.023314,0.021576,0.026753,0.023251,0.04794,0.027462,0.002717,0.000353,0.007848,33316.3,15799.6,41310.3,35902.7,74025.9,42405.1,7821.1,31929.7,4886.3,744.9,73,66.7,940.4,738,9.5,210.9,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,35.02186,50.397311,12.759664,1.24788,8.816565,8.173831,93.464315,66.155934,132.855825,57.029761,0.316364,0,3.761393,0,470.000703,286.995986,183.004717,85.419171,14.007544,16.990396,159.620249,189.885586,0.316364,3.761393,7.68
"ACME COMPANY -1035",1035,11,"November",36000,0.023314,0.020849,0.006785,0.016389,0.034112,0.031078,0.002671,0.007766,0.005432,32193.7,13810.8,10477,25306.9,52673.6,47988.7,27522.7,28771.9,2972.1,86.7,68.6,69.3,546.6,797.7,199.3,139.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,20.355589,29.29219,13.269825,1.297773,8.276744,7.673363,10.88394,7.703873,143.605295,61.644084,6.64488,0,2.486801,0,313.134357,205.523074,107.611283,49.647779,14.567598,15.950107,18.587813,205.249379,6.64488,2.486801,7.68
"ACME COMPANY -1035",1035,12,"December",36000,0.023314,0.022379,0.025639,0.029717,0.032055,0.026686,0.004391,0.000329,0.00935,34556.2,13472.6,39590.1,45887.1,49497.3,41206.8,8727.5,30342.3,3083.4,273.8,59.8,96.9,527.5,363.6,4.5,127.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,19.643666,28.267715,18.549285,1.814098,7.223053,6.696487,34.346303,24.311009,65.452303,28.09609,0.149211,0,2.27178,0,236.821,147.635601,89.185399,47.911381,20.363383,13.91954,58.657312,93.548393,0.149211,2.27178,7.68
"ACME COMPANY -1036",1036,1,"January",6649,0.004306,0.007873,0.008071,0.002986,0.006036,0.002249,0.003957,0.013109,0.001739,12156.9,5897,12462.6,4610.8,9320.3,3472.7,6525.5,5225.3,2417.6,181.1,85.7,6.5,77.7,48.7,283.9,37.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.895517,4.166721,1.252677,0.12251,10.347932,9.59356,22.727784,16.087185,8.769353,3.764337,9.463976,0,0.671554,0,89.863106,56.128793,33.734313,7.062238,1.375187,19.941492,38.814969,12.53369,9.463976,0.671554,7.68
"ACME COMPANY -1036",1036,2,"February",6649,0.004306,0.007803,0.007295,0.00403,0.005914,0.005561,0.003398,0.000123,0.001606,12048.8,13861.6,11264.4,6222.8,9132,8586.9,6270.7,5668.5,1860.3,129.8,89.8,11.7,82.5,147,3.2,42.5,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,3.070585,4.418646,2.232263,0.218312,10.846771,10.056034,16.280381,11.523583,26.463773,11.359853,0.108281,0,0.757324,0,97.335806,59.759378,37.576428,7.489231,2.450575,20.902805,27.803964,37.823626,0.108281,0.757324,7.68
"ACME COMPANY -1036",1036,3,"March",6649,0.004306,0.012436,0.006816,0.005714,0.005567,0.006595,0.002703,0.010271,0.00214,19202.7,14005.2,10524.8,8823.1,8596.1,10183.5,6900.7,5988.1,2953.2,79.1,81.8,13.2,88.9,199.5,310.7,64.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,3.309899,4.763026,2.519002,0.246355,9.873416,9.153637,9.928302,7.027453,35.912816,15.415954,10.356999,0,1.154697,0,109.661556,73.055131,36.606425,8.072925,2.765357,19.027053,16.955755,51.32877,10.356999,1.154697,7.68
"ACME COMPANY -1036",1036,4,"April",6649,0.004306,0.002906,0.009277,0.004463,0.004924,0.003898,0.002041,0.00846,0.0014,4487.2,6601.1,14324.8,6891.4,7603.3,6019,6116.3,6244.4,633.8,128.8,68.5,10.5,70.4,130.8,283.9,47,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.620804,3.771401,2.0187,0.197426,8.266695,7.664047,16.157103,11.436325,23.542987,10.106075,9.462209,0,0.837701,0,96.081473,62.906199,33.175274,6.392205,2.216126,15.930742,27.593428,33.649062,9.462209,0.837701,7.68
"ACME COMPANY -1036",1036,5,"May",6649,0.004306,0.004186,0.005451,0.005284,0.005226,0.005296,0.00314,0.000167,0.002217,6463.7,15262.1,8417,8159.2,8069.6,8177.7,6536.3,7390.2,810.5,132.7,80.3,15.4,81.6,135.5,4.3,56.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,3.037977,4.371724,2.941401,0.287665,9.695799,8.988969,16.645174,11.781791,24.385731,10.467831,0.142521,0,1.011334,0,93.757917,57.859937,35.89798,7.409701,3.229066,18.684768,28.426965,34.853562,0.142521,1.011334,7.68
"ACME COMPANY -1036",1036,6,"June",6649,0.004306,0.003678,0.00459,0.004296,0.003598,0.004935,0.002546,0.000121,0.001715,5679.3,6934.7,7087.5,6633.6,5555.8,7620.3,6553.3,5657.7,769.2,142.6,62.6,14.4,58.1,121.3,3,42.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.164056,3.114129,2.754558,0.269392,7.552233,7.00167,17.890507,12.663263,21.828062,9.369925,0.099035,0,0.751495,0,85.458325,53.039946,32.418379,5.278185,3.02395,14.553903,30.55377,31.197987,0.099035,0.751495,7.68
"ACME COMPANY -1036",1036,7,"July",6649,0.004306,0.005137,0.004005,0.003448,0.003323,0.005825,0.003685,0.00013,0.001717,7932.2,16355.4,6184.2,5324.1,5131.1,8994.5,6781.8,7319.2,974.6,116.1,89.6,7.9,51.8,141.7,3.2,41.8,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.929775,2.776994,1.520672,0.14872,10.821723,10.032812,14.567701,10.311314,25.502912,10.947393,0.105112,0,0.744616,0,89.409744,55.192511,34.217233,4.706769,1.669392,20.854535,24.879015,36.450305,0.105112,0.744616,7.68
"ACME COMPANY -1036",1036,8,"August",6649,0.004306,0.004607,0.005179,0.004396,0.003682,0.005408,0.002848,0.004966,0.002073,7113.8,15696,7997,6788,5685.5,8350.6,5768.8,6439,1003.5,169.5,73,15.6,65,138.6,127.3,53.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.420617,3.483327,2.991679,0.292582,8.81452,8.171935,21.263093,15.050447,24.954975,10.712185,4.242923,0,0.94758,0,103.345863,65.635387,37.710476,5.903944,3.284261,16.986455,36.31354,35.66716,4.242923,0.94758,7.68
"ACME COMPANY -1036",1036,9,"September",6649,0.004306,0.012538,0.005573,0.002075,0.002501,0.005304,0.00193,0.003951,0.00264,19360.2,8361.4,8605.4,3204.1,3861.9,8190,7039.7,10521.7,2365,271.2,52,6.4,46.6,142.9,106.5,71.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.737016,2.499608,1.222317,0.119541,6.279293,5.821528,34.024339,24.083116,25.726626,11.043425,3.548464,0,1.268577,0,117.37385,73.806632,43.567218,4.236624,1.341858,12.100821,58.107455,36.770051,3.548464,1.268577,7.68
"ACME COMPANY -1036",1036,10,"October",6649,0.004306,0.012906,0.004924,0.005229,0.006137,0.005711,0.002717,0.000315,0.001681,19928.5,15799.5,7603.3,8074.2,9476.3,8818.5,6965.5,6838.9,2922.8,137.1,73,15,120.4,153.5,8.5,45.2,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,4.483331,6.451622,2.869589,0.280642,8.816565,8.173831,17.202488,12.176269,27.626753,11.859074,0.281818,0,0.805573,0,101.027555,62.086117,38.941438,10.934953,3.150231,16.990396,29.378757,39.485827,0.281818,0.805573,7.68
"ACME COMPANY -1036",1036,11,"November",6649,0.004306,0.00779,0.002214,0.00373,0.004945,0.005258,0.002671,0.001641,0.001107,12028.7,13810.6,3418.7,5759.6,7635.7,8119,5813.6,5863,1110.5,28.3,68.6,15.8,79.2,135,42.1,28.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.950992,4.24655,3.020494,0.2954,8.276744,7.673363,3.550813,2.513337,24.294886,10.428835,1.403729,0,0.506714,0,69.161857,44.004372,25.157485,7.197542,3.315894,15.950107,6.06415,34.723721,1.403729,0.506714,7.68
"ACME COMPANY -1036",1036,12,"December",6649,0.004306,0.012006,0.002619,0.005627,0.005682,0.005282,0.004391,0.000264,0.001536,18538.8,13472.5,4044.1,8688.8,8773.7,8156.1,7005.7,4984.4,1654.3,28,59.8,18.4,93.5,72,3.6,20.9,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,3.481746,5.010317,3.5125,0.343518,7.223053,6.696487,3.509014,2.483751,12.955344,5.561218,0.11977,0,0.373215,0,51.269933,31.174642,20.095291,8.492063,3.856018,13.91954,5.992765,18.516562,0.11977,0.373215,7.68
"ACME COMPANY -1037",1037,1,"January",817,0.000529,0.000581,0.001186,0.003721,0.000115,0.000458,0.000794,0.001524,0.000206,897.3,1183,1831.7,5746.8,177.6,707.3,758.3,619.3,178.4,26.6,17.2,8.2,1.5,9.9,33,4.5,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.054932,0.079048,1.561357,0.152698,2.076815,1.925414,3.340536,2.364499,1.78397,0.765788,1.099991,0,0.079604,0,15.284652,9.997205,5.287447,0.13398,1.714055,4.002229,5.705035,2.549758,1.099991,0.079604,7.68
"ACME COMPANY -1037",1037,2,"February",817,0.000529,0.001323,0.002927,0.003162,0.000233,0.001061,0.000732,0.000121,0.000456,2043.3,2988.5,4520.5,4883.5,359.9,1638.6,6197.8,1609.3,315.4,52.1,19.4,9.2,3.2,28.1,3.2,12.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.120772,0.173795,1.751635,0.171307,2.33803,2.167586,6.533118,4.624273,5.050727,2.168078,0.107006,0,0.214987,0,25.421314,16.116275,9.305039,0.294567,1.922942,4.505616,11.157391,7.218805,0.107006,0.214987,7.68
"ACME COMPANY -1037",1037,3,"March",817,0.000529,0.000746,0.002026,0.000223,0.000191,0.000554,0.000413,0.001014,0.000166,1152.1,2137.5,3129,344.4,295,855.6,681.1,464.9,177.1,23.5,12.5,0.5,3,16.8,30.7,5,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.113406,0.163194,0.098272,0.00961,1.506826,1.396977,2.95073,2.088587,3.01766,1.295362,1.022425,0,0.089735,0,13.752784,8.799054,4.95373,0.2766,0.107882,2.903803,5.039317,4.313022,1.022425,0.089735,7.68
"ACME COMPANY -1037",1037,4,"April",817,0.000529,0.000741,0.001653,0.000809,0.001171,0.000604,0.000437,0.001077,0.000205,1144.4,1414.7,2552.9,1249.4,1808.5,932.8,778.4,914.3,161.6,22.9,14.7,1.9,16.7,20.3,36.1,6.9,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.623387,0.897069,0.365902,0.035784,1.77212,1.642931,2.878724,2.037619,3.647172,1.565587,1.204204,0,0.122628,0,16.793127,10.614137,6.17899,1.520456,0.401686,3.415051,4.916343,5.212759,1.204204,0.122628,7.68
"ACME COMPANY -1037",1037,5,"May",817,0.000529,0.000785,0.00047,0.001655,0.000707,0.000476,0.000407,0.000164,0.000261,1212.4,1980,725.9,2556,1091.9,735.1,6420.2,871.1,152.1,11.4,10.4,4.8,11,12.2,4.2,6.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.41109,0.591568,0.921132,0.090085,1.257397,1.165732,1.435129,1.015813,2.192666,0.941224,0.139957,0,0.119188,0,10.280981,6.476559,3.804422,1.002658,1.011217,2.423129,2.450942,3.13389,0.139957,0.119188,7.68
"ACME COMPANY -1037",1037,6,"June",817,0.000529,0.000596,0.000334,0.002749,0.001141,0.000329,0.00032,0.00011,0.000181,920.5,872.6,515.8,4245.6,1762.2,508.1,5961.5,597.7,124.6,10.4,7.9,9.2,18.4,8.1,2.7,4.5,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.686012,0.987188,1.762951,0.172414,0.949365,0.880156,1.301516,0.921239,1.453123,0.623768,0.090065,0,0.079409,0,9.907206,6.322441,3.584765,1.6732,1.935365,1.829521,2.222755,2.076891,0.090065,0.079409,7.68
"ACME COMPANY -1037",1037,7,"July",817,0.000529,0.00064,0.000426,0.002239,0.001173,0.000401,0.000348,0.000116,0.000263,988.4,1546,657.9,3458,1811.6,619.3,6046.4,1119.7,121.5,12.4,8.5,5.2,18.3,9.7,2.8,6.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.680954,0.979909,0.987373,0.096564,1.022526,0.947983,1.549557,1.096808,1.753947,0.7529,0.093698,0,0.113907,0,10.076126,6.201962,3.874164,1.660863,1.083937,1.970509,2.646365,2.506847,0.093698,0.113907,7.68
"ACME COMPANY -1037",1037,8,"August",817,0.000529,0.000528,0.00042,0.002981,0.001699,0.000375,0.000372,0.000546,0.000044,815.5,2052.5,648.7,4603.9,2624,579.2,634.8,135.9,115,13.8,9.5,10.6,30,9.6,14,1.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.117003,1.607395,2.028788,0.198413,1.15206,1.068074,1.725957,1.221667,1.731766,0.743379,0.466285,0,0.020097,0,13.080884,8.241956,4.838928,2.724398,2.227201,2.220134,2.947624,2.475145,0.466285,0.020097,7.68
"ACME COMPANY -1037",1037,9,"September",817,0.000529,0.000301,0.000254,0.002677,0.001672,0.000287,0.000314,0.000201,0.000136,464.9,1360.6,392.3,4134.4,2582.3,443.2,358.3,543.6,56.8,12.3,8.5,8.2,31.2,7.7,5.4,3.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.16095,1.670636,1.576589,0.154188,1.021345,0.946888,1.548502,1.096061,1.393129,0.598015,0.180885,0,0.065571,0,11.412759,6.946971,4.465788,2.831586,1.730777,1.968233,2.644563,1.991144,0.180885,0.065571,7.68
"ACME COMPANY -1037",1037,10,"October",817,0.000529,0.000365,0.000564,0.001476,0.000694,0.000425,0.000281,0.000315,0.000167,563.7,1630.9,871.1,2279.6,1071.8,656.4,6966.9,678,82.6,15.7,7.5,4.2,13.6,11.4,8.5,4.5,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.507295,0.73001,0.810215,0.079238,0.910208,0.843853,1.972112,1.395901,2.055872,0.882504,0.281818,0,0.079868,0,10.548894,6.617388,3.931506,1.237305,0.889453,1.754061,3.368013,2.938376,0.281818,0.079868,7.68
"ACME COMPANY -1037",1037,11,"November",817,0.000529,0.001394,0.000456,0.00287,0.000406,0.000448,0.000203,0.00017,0.000084,2152.9,1048.7,704.3,4432.5,627,691.9,602.3,443.2,198.7,5.8,5.2,12.1,6.5,11.5,4.4,2.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.242004,0.34825,2.324177,0.227301,0.628669,0.582839,0.730791,0.517269,2.070832,0.888926,0.145407,0,0.038309,0,8.744774,6.180189,2.564585,0.590254,2.551478,1.211508,1.24806,2.959758,0.145407,0.038309,7.68
